,Brand,Unnamed: 1,MM_id,laptop_name,display_info,processor_info,RAM,HDD,grapic_Card,weight,processor_speed,colour,laptop,MM_Artkl_number,Nr_of_reviews,Processor,O_S,Screen_size_(cm / inch),Screen_resolution,Memory_Type,Processor_Brand,Processor_Model,Graphics_card_manufacturer,Connections,WLAN_standards,Bluetooth_version,Dimensions_(B / H / T) / Weight,price,Headquarters,Country,CEO,Founder,Revenue_usd
51,APPLE,1,M_1,APPLE MacBook Pro MR932D/A-139735 mit internationaler englischer Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 16 GB RAM, 1 TB SSD, Radeon Pro 555X, 1.83 kg,null, Space Grau,"APPLE MacBook Pro MR932D/A-139735 mit internationaler englischer Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 16 GB RAM, 1 TB SSD, Radeon Pro 555X, Space Grau",2457961,0,null,"SSD , 1 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3999,-",California,USA,Tim Cooks,Steve Jobs,$229.2
52,APPLE,2,M_2,APPLE MacBook Pro MR9V2D/A-139620 mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 1 TB SSD, IrisPlus Graphics 655, 1.37 kg,2.7 GHz, Silber,"APPLE MacBook Pro MR9V2D/A-139620 mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 1 TB SSD, IrisPlus Graphics 655, Silber",2458240,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to ...,IrisPlus Graphics 655,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 1 0 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.3
53,APPLE,3,M_3,APPLE MacBook Air mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 512 GB SSD, HD Graphics 6000, 1.35 kg,1.8GHz, Silber,"APPLE MacBook Air mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 512 GB SSD, HD Graphics 6000, Silber",2294154,1,1.8GHz Intel Dual Core i5 processor (Turbo Boost up to 2.9GHz),OS Sierra,33.78 cm / 13.3 Zoll,1.440 x 900 Pixel,LPDDR3,Intel,Core i5,Intel,"2x USB 3.0, 1x Thunderbolt 2, 1x MagSafe 2, 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4,325 mm x 17 mm x 227 mm / 1.35 kg,"1 5 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.4
54,APPLE,4,M_4,APPLE MacBook Pro MR932D/A-139698 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 32 GB RAM, 256 GB SSD, Radeon Pro 555X, 1.83 kg,2.9GHz, Space Grau,"APPLE MacBook Pro MR932D/A-139698 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 32 GB RAM, 256 GB SSD, Radeon Pro 555X, Space Grau",2457924,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),"SSD, 256 GB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3 7 5 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.5
55,APPLE,5,M_5,APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 128 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Space Grey,"APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 128 GB SSD, Iris Plus Graphics 640, Space Grey",2294126,1,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"1 8 5 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.6
56,APPLE,7,M_7,APPLE MacBook Pro MR9Q2D/A-139401 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor,null, 512 GB SSD, Iris Plus Graphics 655, 1.37 kg,2.3 GHz, Space Grau,"APPLE MacBook Pro MR9Q2D/A-139401 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 512 GB SSD, Iris Plus Graphics 655, Space Grau",2458708,0,2.3 GHz quad-core Intel Core i5 processor of the 8th generation (Turbo Boost up to 3.8 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 2 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.7
57,APPLE,8,M_8,APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Silber,"APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, Silber",2297828,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 5 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.8
58,APPLE,9,M_9,FALSE, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 2 TB SSD, Radeon Pro 560X, 1.83 kg,2.9GHz, Silber,null,2458695,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"5 0 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.9
59,APPLE,10,M_10,APPLE MacBook Pro with international English keyboard, notebook with 13.3 inch display, Core i5 processor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.3 GHz, Space Gray,"APPLE MacBook Pro with international English keyboard, notebook with 13.3 inch display, Core i5 processor, 16 GB RAM, 512 GB SSD, Iris Plus Graphics 640, Space Gray",2298197,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),macOS Sierra,33.78 cm / 13.3 inches,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 2 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.10
60,APPLE,12,M_12,APPLE MacBook mit britischer Tastatur, Notebook mit 12 Zoll Display, Core m3 Prozessor, 8 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,1.2 GHz, Silber,"APPLE MacBook mit britischer Tastatur, Notebook mit 12 Zoll Display, Core m3 Prozessor, 8 GB RAM, 256 GB Flash, HD Graphics 615, Silber",2295692,0,1.2 GHz Intel Dual-Core Core m3 processor (Turbo Boost up to 3.0 GHz),macOS Sierra,30.5 cm / 12 inches,"2,304 x 1,440 pixels",LPDDR3,Intel,Core m3,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1 4 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.11
61,APPLE,13,M_13,APPLE MacBook Pro mit internationaler englischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 128 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.5 GHz, Silber,"APPLE MacBook Pro mit internationaler englischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 8 GB RAM, 128 GB SSD, Iris Plus Graphics 640, Silber",2297855,0,2.5 GHz dual-core Intel Core i7 processor (Turbo Boost up to 4.0 GHz),macOS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i7,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"1 8 5 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.12
62,APPLE,15,M_15,APPLE MacBook Pro MR932D/A-139770 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 32 GB RAM, 1 TB SSD, Radeon Pro 560X, 1.83 kg,null, Space Grau,"APPLE MacBook Pro MR932D/A-139770 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 32 GB RAM, 1 TB SSD, Radeon Pro 560X, Space Grau",2458006,0,null,"SSD , 1 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4119,-",California,USA,Tim Cooks,Steve Jobs,$229.13
63,APPLE,17,M_17,APPLE MacBook mit britischer Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB Flash, HD Graphics 615, 920 g,"1,4 GHz", Gold,"APPLE MacBook mit britischer Tastatur, Notebook mit 12 Zoll Display, Core i7 Prozessor, 16 GB RAM, 512 GB Flash, HD Graphics 615, Gold",2295279,0,"1,4 GHz Intel Dual-Core Core i7 Prozessor (Turbo Boost bis zu 3,6 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i7,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"2219,-",California,USA,Tim Cooks,Steve Jobs,$229.14
64,APPLE,18,M_18,APPLE MacBook Pro MR9V2D/A-139657 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, IrisPlus Graphics 655, 1.37 kg,null, Silber,"APPLE MacBook Pro MR9V2D/A-139657 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 2 TB SSD, IrisPlus Graphics 655, Silber",2458058,0,null,IrisPlus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"4109,-",California,USA,Tim Cooks,Steve Jobs,$229.15
65,APPLE,22,M_22,APPLE MacBook Pro MR9Q2D/A-139451 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Grau,"APPLE MacBook Pro MR9Q2D/A-139451 mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 2 TB SSD, Iris Plus Graphics 655, Space Grau",2458760,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"4109,-",California,USA,Tim Cooks,Steve Jobs,$229.16
66,APPLE,23,M_23,APPLE MacBook Pro MR972D / A-140180 with international keyboard, notebook with 15.4 inch display, Core i9 processor,null, 4 TB SSD, Radeon Pro 560X, 1.83 kg,2.9GHz, silver,"APPLE MacBook Pro MR972D / A-140180 with international keyboard, notebook with 15.4 inch display, Core i9 processor, 4 TB SSD, Radeon Pro 560X, silver",2458634,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"7 4 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.17
67,APPLE,24,M_24,APPLE MacBook Pro MR9R2D/A-139565 mit internationaler Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor,null, 512 GB SSD, Iris Plus Graphics 655, 1.37 kg,2.3 GHz, Space Grau,"APPLE MacBook Pro MR9R2D/A-139565 mit internationaler Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 512 GB SSD, Iris Plus Graphics 655, Space Grau",2458495,0,2.3 GHz quad-core Intel Core i5 processor of the 8th generation (Turbo Boost up to ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 2 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.18
68,APPLE,26,M_26,APPLE MacBook Pro MR962D/A-139981 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 2 TB SSD, Radeon Pro 555X, 1.83 kg,2.9GHz, Silber,"APPLE MacBook Pro MR962D/A-139981 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 2 TB SSD, Radeon Pro 555X, Silber",2458307,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 555X,39.11 cm / 15.4 inches,"2,880 x 1,800 pixels",DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"5 4 3 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.19
69,APPLE,27,M_27,APPLE MacBook Pro MR9V2D / A-139643 with US keyboard, notebook with 13.3 inch display, Core i7 processor,null, 512 GB SSD, IrisPlus Graphics 655, 1.37 kg,2.7 GHz, silver,"APPLE MacBook Pro MR9V2D / A-139643 with US keyboard, notebook with 13.3 inch display, Core i7 processor, 512 GB SSD, IrisPlus Graphics 655, silver",2458191,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to ...,IrisPlus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 6 0 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.20
70,APPLE,28,M_28,APPLE MacBook Pro MR9Q2D/A-139450 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Grau,"APPLE MacBook Pro MR9Q2D/A-139450 mit US-Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 2 TB SSD, Iris Plus Graphics 655, Space Grau",2458759,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"4109,-",California,USA,Tim Cooks,Steve Jobs,$229.21
71,APPLE,29,M_29,APPLE MacBook mit US-Tastatur, Notebook mit 12 Zoll Display, Core i5 Prozessor, 16 GB RAM, 256 GB Flash, HD Graphics 615, 920 g,"1,3 GHz",null,null,2295509,0,"1,3 GHz Intel Dual-Core Core i5 Prozessor (Turbo Boost bis zu 3,2 GHz)",macOS Sierra,30.5 cm / 12 Zoll,2.304 x 1.440 Pixel,LPDDR3,Intel,Core i5,Intel,"1x USB 3.1 (Typ-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,280.5 mm x 13.1 mm x 196.5 mm / 920 g,"1859,-",California,USA,Tim Cooks,Steve Jobs,$229.22
72,APPLE,30,M_30,FALSE, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 32 GB RAM, 1 TB SSD, Radeon Pro 560X, 1.83 kg,null, Space Grau,null,2458036,0,null,"SSD , 1 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4599,-",California,USA,Tim Cooks,Steve Jobs,$229.23
73,APPLE,32,M_32,APPLE MacBook Pro MR962D/A-139979 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 512 GB SSD, Radeon Pro 555X, 1.83 kg,2.9GHz, Silber,"APPLE MacBook Pro MR962D/A-139979 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 512 GB SSD, Radeon Pro 555X, Silber",2458303,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 555X,39.11 cm / 15.4 inches,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"3 9 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.24
74,APPLE,33,M_33,APPLE MacBook Pro MR9Q2D/A-139439 mit internationaler Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 512 GB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Space Grau,"APPLE MacBook Pro MR9Q2D/A-139439 mit internationaler Tastatur, Notebook mit 13.3 Zoll Display, Core i7 Prozessor, 512 GB SSD, Iris Plus Graphics 655, Space Grau",2458748,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 6 0 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.25
75,APPLE,34,M_34,APPLE MacBook Pro MR932D/A-139721 mit internationaler englischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 32 GB RAM, 2 TB SSD, Radeon Pro 555X, 1.83 kg,2.2 GHz, Space Grau,"APPLE MacBook Pro MR932D/A-139721 mit internationaler englischer Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 32 GB RAM, 2 TB SSD, Radeon Pro 555X, Space Grau",2457947,0,2.2 GHz 6-Core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.1 GHz),"SSD, 2 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4959,-",California,USA,Tim Cooks,Steve Jobs,$229.26
76,APPLE,36,M_36,APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 512 GB SSD, Iris Plus Graphics 640, 1.37 kg,2.3 GHz, Space Grey,"APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 512 GB SSD, Iris Plus Graphics 640, Space Grey",2297698,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),macOS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"1 9 9 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.27
77,APPLE,37,M_37,APPLE MacBook Pro MR962D/A-139877 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor,null, 4 TB SSD, Radeon Pro 555X, 1.83 kg,null, Silber,"APPLE MacBook Pro MR962D/A-139877 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i7 Prozessor, 4 TB SSD, Radeon Pro 555X, Silber",2458140,0,null,Radeon Pro 555X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i7,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"6879,-",California,USA,Tim Cooks,Steve Jobs,$229.28
78,APPLE,38,M_38,APPLE MacBook Pro MR972D/A-140195 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 2 TB SSD, Radeon Pro 560X, 1.83 kg,2.9GHz, Silber,"APPLE MacBook Pro MR972D/A-140195 mit US-Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 2 TB SSD, Radeon Pro 560X, Silber",2458655,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 560X,39.11 cm / 15.4 inches,"2,880 x 1,800 pixels",DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"5 0 7 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.29
79,APPLE,39,M_39,APPLE MacBook Pro MR932D/A-139822 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 32 GB RAM, 4 TB SSD, Radeon Pro 555X, 1.83 kg,null, Space Grau,"APPLE MacBook Pro MR932D/A-139822 mit britischer Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 32 GB RAM, 4 TB SSD, Radeon Pro 555X, Space Grau",2458014,0,null,"SSD , 4 TB",39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"7839,-",California,USA,Tim Cooks,Steve Jobs,$229.30
80,APPLE,40,M_40,APPLE MacBook Pro MR9V2D / A-139623 with German keyboard, notebook with 13.3 inch display, Core i7 processor,null, 1 TB SSD, IrisPlus Graphics 655, 1.37 kg,2.7 GHz, silver,"APPLE MacBook Pro MR9V2D / A-139623 with German keyboard, notebook with 13.3 inch display, Core i7 processor, 1 TB SSD, IrisPlus Graphics 655, silver",2458234,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to ...,IrisPlus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"3 3 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.31
81,APPLE,42,M_42,APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 1 TB SSD, Iris Plus Graphics 640, 1.37 kg,2.3 GHz, Space Grey,"APPLE MacBook Pro mit deutscher Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 8 GB RAM, 1 TB SSD, Iris Plus Graphics 640, Space Grey",2298107,0,2.3 GHz dual-core Intel Core i5 processor (Turbo Boost up to 3.6 GHz),macOS Sierra,33.78 cm / 13.3 inches,"2,560 x 1,600 pixels",LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"2 4 8 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.32
82,APPLE,43,M_43,APPLE MacBook Pro MR962D/A-139936 mit internationaler Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 2 TB SSD, Radeon Pro 555X, 1.83 kg,2.9GHz, Silber,"APPLE MacBook Pro MR962D/A-139936 mit internationaler Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 2 TB SSD, Radeon Pro 555X, Silber",2458225,0,2.9GHz 6-Core Intel Core i9 8th Generation Processor (Turbo Boost up to 4.8GHz),Radeon Pro 555X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"4 9 5 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.33
83,APPLE,44,M_44,FALSE, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 4 TB SSD, Radeon Pro 560X, 1.83 kg,null, Space Grau,null,2458132,0,null,Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"7479,-",California,USA,Tim Cooks,Steve Jobs,$229.34
84,APPLE,46,M_46,FALSE, Notebook mit 13.3 Zoll Display, Core i7 Prozessor,null, 2 TB SSD, Iris Plus Graphics 655, 1.37 kg,2.7 GHz, Silber,null,2458257,0,2.7 GHz quad-core Intel Core i7 processor of the 8th generation (Turbo Boost up to 4.5 ...,Iris Plus Graphics 655,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i7,Intel,null,802.11ac,5,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"4 3 4 9 , -",California,USA,Tim Cooks,Steve Jobs,$229.35
85,APPLE,47,M_47,APPLE MacBook Pro MR942D/A-140087 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor,null, 2 TB SSD, Radeon Pro 560X, 1.83 kg,null, Space Grau,"APPLE MacBook Pro MR942D/A-140087 mit deutscher Tastatur, Notebook mit 15.4 Zoll Display, Core i9 Prozessor, 2 TB SSD, Radeon Pro 560X, Space Grau",2458062,0,null,Radeon Pro 560X,39.11 cm / 15.4 Zoll,2.880 x 1.800 Pixel,DDR4,Intel,Core i9,AMD,null,802.11ac,5,349.3 mm x 15.5 mm x 240.7 mm / 1.83 kg,"5559,-",California,USA,Tim Cooks,Steve Jobs,$229.36
86,APPLE,48,M_48,APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 16 GB RAM, 128 GB SSD, Iris Plus Graphics 640, 1.37 kg,"2,3 GHz", Silber,"APPLE MacBook Pro mit britischer Tastatur, Notebook mit 13.3 Zoll Display, Core i5 Prozessor, 16 GB RAM, 128 GB SSD, Iris Plus Graphics 640, Silber",2298083,0,"2,3 GHz Dual-Core Intel Core i5 Prozessor (Turbo Boost bis zu 3,6 GHz)",macOS Sierra,33.78 cm / 13.3 Zoll,2.560 x 1.600 Pixel,LPDDR3,Intel,Core i5,Intel,"2x Thunderbolt 3 (USB-C), 1x 3.5 mm Klinke",802.11 a/b/g/n/ac,4.2,304.1 mm x 14.9 mm x 212.4 mm / 1.37 kg,"1739,-",California,USA,Tim Cooks,Steve Jobs,$229.37
